date,so2,no2,rspm,spm,location_monitoring_station,aqi
2006-09-05,13.3,50.5,105.0,341.0,Shahdara,95.69541884816755
2006-09-08,4.2,35.2,108.0,318.0,Shahdara,90.77366492146596
2006-09-13,4.0,27.3,65.0,308.0,Shahdara,79.27738219895288
2006-09-18,26.8,71.5,155.0,485.0,Shahdara,137.33455497382198
2006-09-21,43.5,47.5,86.0,364.0,Shahdara,96.56374345549737
2006-09-26,4.5,45.0,198.0,391.0,Shahdara,125.40903141361257
2006-10-03,4.2,45.4,133.0,397.0,Shahdara,112.99785340314136
2006-10-06,13.5,51.5,151.0,428.0,Shahdara,123.59777486910994
2006-10-11,6.2,39.5,140.0,431.0,Shahdara,121.32120418848169
2006-10-16,6.0,53.8,206.0,585.0,Shahdara,168.0255497382199
2006-10-19,44.3,40.8,82.0,321.0,Shahdara,86.44269633507854
2006-10-25,14.5,48.3,,532.0,Shahdara,
2006-10-30,19.8,42.5,,718.0,Shahdara,
2006-11-03,11.3,25.5,420.0,730.0,Shahdara,242.11740837696334
2006-11-08,22.8,69.8,254.0,608.0,Shahdara,183.76324607329843
2006-11-13,14.3,41.3,216.0,406.0,Shahdara,132.22856020942407
2006-11-16,9.2,56.2,135.0,542.0,Shahdara,144.2283769633508
2006-11-21,11.0,72.5,206.0,494.0,Shahdara,149.89031413612565
2006-11-24,8.2,72.0,241.0,540.0,Shahdara,166.82539267015707
2006-11-29,4.2,28.8,338.0,372.0,Shahdara,150.17450261780104
2006-12-05,5.2,48.8,223.0,438.0,Shahdara,140.66481675392671
2006-12-08,4.0,56.2,154.0,282.0,Shahdara,93.87916230366491
2006-12-13,5.3,55.3,205.0,314.0,Shahdara,111.26599476439792
2006-12-18,8.3,64.2,152.0,447.0,Shahdara,128.3151570680628
2006-12-21,6.3,58.2,328.0,634.0,Shahdara,204.13924083769632
2006-12-27,5.2,56.2,131.0,269.0,Shahdara,86.33047120418848
2007-01-03,6.3,53.3,212.0,452.0,Shahdara,141.484057591623
2007-01-08,8.3,62.7,440.0,810.0,Shahdara,264.6942146596859
2007-01-11,6.3,60.5,361.0,587.0,Shahdara,201.37002617801045
2007-01-16,4.7,62.7,233.0,446.0,Shahdara,145.06332460732986
2007-01-19,5.0,58.8,127.0,427.0,Shahdara,118.6106282722513
2007-01-24,4.7,50.8,241.0,443.0,Shahdara,145.58458115183248
2007-02-01,6.8,53.5,293.0,563.0,Shahdara,181.7324607329843
2007-02-06,4.0,36.7,265.0,629.0,Shahdara,188.85193717277488
2007-02-09,5.5,48.5,196.0,450.0,Shahdara,137.4773560209424
2007-02-14,5.3,58.8,264.0,530.0,Shahdara,168.9639005235602
2007-02-20,5.2,51.0,110.0,322.0,Shahdara,92.748167539267
2007-02-23,4.7,56.2,81.0,286.0,Shahdara,79.35494764397905
2007-03-01,4.3,26.3,79.0,175.0,Shahdara,54.39714659685864
2007-03-06,4.3,42.0,138.0,306.0,Shahdara,94.88782722513089
2007-03-09,5.8,49.0,154.0,493.0,Shahdara,137.64476439790576
2007-03-14,5.0,42.3,68.0,205.0,Shahdara,59.07397905759162
2007-03-19,5.0,54.2,137.0,518.0,Shahdara,139.518167539267
2007-03-22,4.5,40.5,117.0,300.0,Shahdara,89.14829842931937
2007-03-28,4.3,37.7,115.0,315.0,Shahdara,91.73348167539267
2007-04-03,4.3,37.0,178.0,397.0,Shahdara,122.09149214659686
2007-04-09,4.5,38.5,83.0,318.0,Shahdara,85.66243455497383
2007-04-12,4.5,41.2,157.0,450.0,Shahdara,128.9337434554974
2007-04-17,4.8,48.5,126.0,568.0,Shahdara,147.39005235602093
2007-04-20,4.8,55.3,172.0,678.0,Shahdara,180.35696335078535
2007-04-25,4.3,46.0,,722.0,Shahdara,
2007-05-01,4.7,51.0,,599.0,Shahdara,
2007-05-07,4.3,46.0,,452.0,Shahdara,
2007-05-10,4.5,52.0,,537.0,Shahdara,
2007-05-15,4.2,45.8,,490.0,Shahdara,
2007-05-18,4.2,56.7,,356.0,Shahdara,
2007-05-23,4.0,58.2,,406.0,Shahdara,
2007-05-28,4.7,52.2,,505.0,Shahdara,
2007-06-01,4.2,40.5,,355.0,Shahdara,
2007-06-06,4.2,44.2,,705.0,Shahdara,
2007-06-11,4.7,52.2,164.0,681.0,Shahdara,179.1596596858639
2007-06-14,4.2,44.8,158.0,353.0,Shahdara,109.04099476439792
2007-06-19,5.0,43.0,116.0,264.0,Shahdara,81.53324607329843
2007-06-22,4.2,40.8,,202.0,Shahdara,
2007-06-27,4.0,41.2,,233.0,Shahdara,
2007-07-03,4.0,36.2,,141.0,Shahdara,
2007-07-06,4.2,39.7,,224.0,Shahdara,
2007-07-16,4.8,40.0,,314.0,Shahdara,
2007-07-19,4.3,31.0,,453.0,Shahdara,
2007-07-24,4.3,33.7,75.0,287.0,Shahdara,77.28531413612565
2007-07-27,4.0,35.3,,357.0,Shahdara,
2007-08-02,4.0,36.5,,188.0,Shahdara,
2007-08-07,4.0,39.2,106.0,329.0,Shahdara,92.82942408376964
2007-08-10,4.0,40.3,70.0,195.0,Shahdara,57.309319371727746
2007-08-16,4.5,44.0,139.0,460.0,Shahdara,127.36034031413612
2007-08-21,4.3,36.7,62.0,240.0,Shahdara,64.86594240837697
2007-08-24,4.0,27.0,50.0,150.0,Shahdara,43.100523560209425
2007-08-29,4.0,32.3,,272.0,Shahdara,
2007-09-05,4.0,35.3,,322.0,Shahdara,
2007-09-10,4.0,34.5,73.0,191.0,Shahdara,56.843979057591625
2007-09-13,4.0,35.3,89.0,220.0,Shahdara,66.30565445026178
2007-09-18,5.0,42.5,142.0,345.0,Shahdara,103.90392670157068
2007-09-21,4.5,41.3,161.0,533.0,Shahdara,147.11887434554976
2007-09-26,4.0,25.0,38.0,120.0,Shahdara,34.21780104712042
2007-10-03,4.0,46.0,238.0,564.0,Shahdara,170.00942408376963
2007-10-08,4.2,51.2,162.0,459.0,Shahdara,132.31450261780103
2007-10-11,4.2,49.0,167.0,472.0,Shahdara,135.98350785340313
2007-10-16,4.0,42.3,98.0,346.0,Shahdara,94.8365445026178
2007-10-19,4.2,51.3,187.0,480.0,Shahdara,141.96769633507853
2007-10-24,4.7,56.2,253.0,639.0,Shahdara,189.29787958115182
2007-10-29,4.0,52.5,282.0,555.0,Shahdara,177.682722513089
2007-11-02,5.0,61.5,294.0,713.0,Shahdara,213.62643979057592
2007-11-07,4.3,62.5,251.0,742.0,Shahdara,210.6747382198953
2007-11-13,4.3,61.5,308.0,607.0,Shahdara,194.42499999999998
2007-11-16,4.5,64.8,,494.0,Shahdara,
2007-11-21,4.5,55.5,229.0,426.0,Shahdara,139.71793193717275
2007-11-26,5.8,75.8,375.0,775.0,Shahdara,244.2755497382199
2007-11-29,5.7,79.8,281.0,786.0,Shahdara,226.96861256544506
2007-12-05,5.5,76.7,331.0,722.0,Shahdara,223.98164921465968
2007-12-10,5.0,78.8,296.0,624.0,Shahdara,196.23418848167537
2007-12-13,5.5,71.5,160.0,441.0,Shahdara,129.055890052356
2007-12-18,4.5,53.3,131.0,454.0,Shahdara,124.84191099476439
2007-12-24,4.8,56.3,157.0,585.0,Shahdara,157.8171727748691
2007-12-28,4.3,58.0,123.0,580.0,Shahdara,149.68992146596858
2008-01-03,4.8,52.2,194.0,607.0,Shahdara,170.0158115183246
2008-01-08,4.7,75.5,162.0,612.0,Shahdara,165.37369109947642
2008-01-11,4.0,45.8,59.0,249.0,Shahdara,66.52240837696336
2008-01-16,4.2,53.0,92.0,361.0,Shahdara,97.19031413612566
2008-01-21,4.0,46.7,143.0,290.0,Shahdara,92.80743455497382
2008-01-24,5.0,70.0,225.0,319.0,Shahdara,117.17984293193717
2008-01-29,4.5,48.8,227.0,408.0,Shahdara,135.2351047120419
2008-02-04,4.2,52.7,172.0,433.0,Shahdara,129.05534031413612
2008-02-07,4.8,58.0,177.0,429.0,Shahdara,129.51465968586388
2008-02-12,4.8,70.7,236.0,643.0,Shahdara,187.2090052356021
2008-02-15,4.2,63.3,225.0,436.0,Shahdara,141.31429319371728
2008-02-20,5.2,62.8,387.0,424.0,Shahdara,172.88785340314135
2008-02-25,4.7,79.2,327.0,867.0,Shahdara,253.53767015706808
2008-02-28,4.5,70.3,208.0,468.0,Shahdara,144.73824607329843
2008-03-05,5.5,82.3,373.0,688.0,Shahdara,225.97096858638741
2008-03-11,4.2,62.8,184.0,482.0,Shahdara,142.27188481675392
2008-03-14,4.0,73.0,255.0,500.0,Shahdara,161.4335078534031
2008-03-19,4.0,85.3,196.0,569.0,Shahdara,163.98366492146596
2008-03-25,4.0,60.0,238.0,455.0,Shahdara,147.8696335078534
2008-03-28,6.0,46.0,333.0,725.0,Shahdara,223.65026178010473
2008-04-03,4.0,50.2,132.0,255.0,Shahdara,83.33832460732984
2008-04-08,4.0,56.7,197.0,316.0,Shahdara,110.05455497382198
2008-04-11,4.0,61.3,143.0,435.0,Shahdara,123.75539267015708
2008-04-17,4.0,53.0,195.0,276.0,Shahdara,101.1109947643979
2008-04-23,4.3,65.7,222.0,498.0,Shahdara,153.74342931937173
2008-04-28,4.0,60.7,347.0,611.0,Shahdara,203.43099476439792
2008-05-02,4.5,69.7,269.0,733.0,Shahdara,212.908612565445
2008-05-07,4.7,69.7,277.0,610.0,Shahdara,188.8989267015707
2008-05-12,4.3,74.0,199.0,503.0,Shahdara,150.3208115183246
2008-05-15,4.5,57.0,,411.0,Shahdara,
2008-05-21,4.0,72.2,131.0,343.0,Shahdara,102.50167539267017
2008-05-26,4.2,61.0,218.0,487.0,Shahdara,150.39136125654449
2008-05-29,4.2,55.5,251.0,551.0,Shahdara,170.45890052356023
2008-06-04,4.3,56.0,166.0,596.0,Shahdara,161.99253926701573
2008-06-09,4.2,54.7,132.0,421.0,Shahdara,118.21973821989529
2008-06-12,4.2,54.8,221.0,460.0,Shahdara,145.10329842931938
2008-06-17,4.0,36.8,,193.0,Shahdara,
2008-06-20,4.2,42.2,202.0,471.0,Shahdara,142.8349214659686
2008-06-25,4.0,46.5,118.0,459.0,Shahdara,122.84083769633507
2008-07-03,4.7,36.2,155.0,364.0,Shahdara,110.3235340314136
2008-07-08,4.0,37.8,120.0,223.0,Shahdara,73.56952879581152
2008-07-11,4.0,38.0,123.0,278.0,Shahdara,85.69947643979057
2008-07-16,4.0,38.0,89.0,261.0,Shahdara,74.99214659685865
2008-07-21,4.0,33.2,98.0,224.0,Shahdara,68.94094240837697
2008-07-24,4.2,38.0,108.0,246.0,Shahdara,75.85890052356021
2008-07-29,4.0,34.3,118.0,184.0,Shahdara,64.84387434554974
2008-08-04,4.0,37.3,99.0,193.0,Shahdara,62.86010471204189
2008-08-07,4.0,35.5,109.0,296.0,Shahdara,86.40052356020942
2008-08-12,4.0,40.3,113.0,265.0,Shahdara,80.98261780104713
2008-08-18,4.0,41.5,105.0,263.0,Shahdara,78.93507853403142
2008-08-21,4.0,37.8,93.0,211.0,Shahdara,65.38
2008-08-26,4.0,44.2,176.0,340.0,Shahdara,110.08544502617801
2008-09-04,4.0,45.3,157.0,322.0,Shahdara,102.37581151832461
2008-09-09,4.3,38.7,120.0,329.0,Shahdara,95.75547120418848
2008-09-12,4.0,45.5,124.0,272.0,Shahdara,84.99424083769632
2008-09-17,4.0,37.8,84.0,260.0,Shahdara,73.72188481675393
2008-09-22,4.0,36.2,95.0,262.0,Shahdara,76.38282722513088
2008-09-25,4.2,41.2,124.0,296.0,Shahdara,89.8155497382199
2008-10-01,4.2,60.3,140.0,485.0,Shahdara,133.52528795811517
2008-10-16,4.0,53.0,178.0,378.0,Shahdara,118.84083769633509
2008-10-21,4.2,56.0,222.0,455.0,Shahdara,144.32329842931938
2008-10-24,4.0,64.7,354.0,557.0,Shahdara,193.80376963350784
2008-10-30,4.0,60.7,551.0,989.0,Shahdara,325.3315183246073
2008-11-05,4.0,51.7,308.0,537.0,Shahdara,179.35874345549738
2008-11-10,15.7,108.8,470.0,912.0,Shahdara,294.44034031413617
2008-11-14,15.8,108.5,337.0,754.0,Shahdara,233.42853403141362
2008-11-19,15.0,110.0,343.0,709.0,Shahdara,225.35314136125652
2008-11-24,6.3,81.2,300.0,579.0,Shahdara,187.79212041884816
2008-11-27,14.3,104.3,283.0,632.0,Shahdara,196.37829842931936
2008-12-03,6.2,81.5,394.0,861.0,Shahdara,266.49921465968583
2008-12-08,4.8,77.7,337.0,746.0,Shahdara,230.29853403141362
2008-12-12,4.7,59.0,211.0,419.0,Shahdara,134.62604712041886
2008-12-17,4.5,68.0,305.0,528.0,Shahdara,177.58442408376965
2008-12-22,4.3,60.8,181.0,374.0,Shahdara,118.9898167539267
2008-12-26,6.2,78.7,354.0,830.0,Shahdara,251.4783769633508
2009-01-01,6.7,72.7,322.0,543.0,Shahdara,184.52196335078537
2009-01-06,4.5,54.8,270.0,539.0,Shahdara,171.92149214659685
2009-01-12,5.5,44.8,225.0,378.0,Shahdara,128.37358638743456
2009-01-15,5.7,51.3,245.0,610.0,Shahdara,181.34191099476442
2009-01-20,4.2,32.8,151.0,326.0,Shahdara,101.38706806282721
2009-01-23,4.0,51.2,195.0,435.0,Shahdara,134.24513089005234
2009-01-29,5.5,60.8,171.0,299.0,Shahdara,101.22541884816754
2009-02-04,4.5,66.5,330.0,638.0,Shahdara,205.75772251308902
2009-02-09,4.2,59.8,192.0,537.0,Shahdara,155.3101047120419
2009-02-12,4.2,36.7,75.0,339.0,Shahdara,88.28256544502618
2009-02-17,4.7,38.2,193.0,406.0,Shahdara,127.18531413612565
2009-02-20,4.0,36.8,255.0,461.0,Shahdara,151.65643979057592
2009-02-25,5.0,39.7,217.0,471.0,Shahdara,145.88465968586388
2009-03-03,5.7,45.3,,644.0,Shahdara,
2009-03-06,,,,686.0,Shahdara,
2009-03-13,,,,663.0,Shahdara,
2009-03-18,,,,675.0,Shahdara,
2009-03-23,7.2,68.7,226.0,529.0,Shahdara,161.2152879581152
2009-03-26,4.2,52.7,150.0,367.0,Shahdara,110.63753926701571
2009-04-01,5.5,62.8,244.0,468.0,Shahdara,151.98405759162304
2009-04-08,4.8,58.3,268.0,539.0,Shahdara,171.66010471204189
2009-04-17,4.3,36.3,217.0,659.0,Shahdara,185.00028795811517
2009-04-22,4.2,38.7,250.0,614.0,Shahdara,182.652722513089
2009-04-27,4.7,39.0,278.0,716.0,Shahdara,209.87054973821992
2009-05-01,5.5,51.3,245.0,663.0,Shahdara,192.41232984293197
2009-05-06,4.0,26.7,164.0,355.0,Shahdara,109.90534031413611
2009-05-11,4.2,40.0,243.0,556.0,Shahdara,169.12172774869111
2009-05-14,4.2,41.7,170.0,531.0,Shahdara,148.6113612565445
2009-05-19,4.3,35.0,221.0,546.0,Shahdara,162.17787958115184
2009-05-22,4.3,30.3,141.0,444.0,Shahdara,123.82070680628271
2009-05-27,5.3,39.7,230.0,561.0,Shahdara,167.42379581151832
2009-06-02,4.0,27.7,193.0,454.0,Shahdara,136.7351832460733
2009-06-05,4.0,30.5,207.0,484.0,Shahdara,146.07486910994763
2009-06-10,4.0,28.3,172.0,389.0,Shahdara,118.76376963350785
2009-06-15,4.0,29.3,210.0,477.0,Shahdara,145.18994764397905
2009-06-18,4.0,26.5,172.0,443.0,Shahdara,129.9633507853403
2009-06-23,4.5,29.7,194.0,500.0,Shahdara,146.64840314136126
2009-06-26,4.0,33.0,187.0,474.0,Shahdara,139.8890052356021
2009-07-02,4.0,26.8,133.0,355.0,Shahdara,103.38523560209424
2009-07-07,4.2,34.5,162.0,401.0,Shahdara,119.44633507853403
2009-07-10,4.0,26.3,105.0,316.0,Shahdara,89.32240837696335
2009-07-15,4.0,26.8,172.0,365.0,Shahdara,113.68261780104712
2009-07-20,4.0,27.5,190.0,316.0,Shahdara,107.26649214659687
2009-07-23,4.0,28.5,,324.0,Shahdara,
2009-07-28,4.0,32.8,,314.0,Shahdara,
2009-08-03,4.0,33.5,,444.0,Shahdara,
2009-08-06,4.0,33.3,,353.0,Shahdara,
2009-08-11,4.0,37.3,,405.0,Shahdara,
2009-08-17,5.2,51.0,,293.0,Shahdara,
2009-08-20,4.2,41.8,,326.0,Shahdara,
2009-08-25,4.3,34.8,,290.0,Shahdara,
2009-08-28,4.0,35.2,130.0,298.0,Shahdara,91.22471204188483
2009-09-01,4.0,33.8,145.0,350.0,Shahdara,105.18157068062827
2009-09-04,4.0,28.8,86.0,199.0,Shahdara,60.99465968586388
2009-09-09,4.0,29.7,67.0,152.0,Shahdara,47.217905759162306
2009-09-14,4.0,35.8,193.0,389.0,Shahdara,123.52136125654451
2009-09-17,4.0,42.8,170.0,336.0,Shahdara,107.92397905759162
2009-09-23,4.0,43.7,183.0,549.0,Shahdara,155.1964397905759
2009-09-29,4.2,47.3,145.0,273.0,Shahdara,89.70539267015707
2009-10-06,4.0,49.2,97.0,354.0,Shahdara,96.60795811518324
2009-10-09,5.0,54.5,237.0,629.0,Shahdara,183.76675392670157
2009-10-19,4.5,51.5,182.0,330.0,Shahdara,109.59123036649214
2009-10-22,4.7,55.7,303.0,566.0,Shahdara,184.5491884816754
2009-10-27,5.0,53.7,149.0,382.0,Shahdara,113.61083769633507
2009-11-03,5.3,61.3,224.0,428.0,Shahdara,139.34976439790574
2009-11-06,4.2,58.0,,807.0,Shahdara,
2009-11-11,4.2,46.7,,526.0,Shahdara,
2009-11-16,4.7,51.8,,449.0,Shahdara,
2009-11-19,4.8,54.2,,424.0,Shahdara,
2009-11-24,4.5,57.5,230.0,477.0,Shahdara,150.67238219895287
2009-11-27,4.8,51.3,295.0,588.0,Shahdara,187.26376963350785
2011-01-03,4.0,52.0,417.0,,Shahdara,
2011-01-06,5.0,55.0,273.0,,Shahdara,
2011-01-11,5.0,49.0,365.0,,Shahdara,
2011-01-14,4.0,54.0,375.0,,Shahdara,
2011-01-19,5.0,42.0,331.0,,Shahdara,
2011-01-24,5.0,55.0,384.0,,Shahdara,
2011-01-28,6.0,53.0,417.0,,Shahdara,
2011-02-03,5.0,66.0,404.0,,Shahdara,
2011-02-08,4.0,56.0,229.0,,Shahdara,
2011-02-11,5.0,47.0,202.0,,Shahdara,
2011-02-17,5.0,61.0,248.0,,Shahdara,
2011-02-22,4.0,60.0,272.0,,Shahdara,
2011-02-25,,,272.0,,Shahdara,
2011-03-04,5.0,52.0,158.0,,Shahdara,
2011-03-09,5.0,51.0,276.0,,Shahdara,
2011-03-14,4.0,51.0,205.0,,Shahdara,
2011-03-17,,,374.0,,Shahdara,
2011-03-22,5.0,60.0,387.0,,Shahdara,
2011-03-25,4.0,63.0,245.0,,Shahdara,
2011-03-30,5.0,70.0,212.0,,Shahdara,
2011-04-05,5.0,61.0,272.0,,Shahdara,
2011-04-08,4.0,61.0,142.0,,Shahdara,
2011-04-15,5.0,62.0,409.0,,Shahdara,
2011-04-20,5.0,59.0,271.0,,Shahdara,
2011-04-26,4.0,58.0,273.0,,Shahdara,
2011-05-02,4.0,58.0,202.0,,Shahdara,
2011-05-05,4.0,48.0,192.0,,Shahdara,
2011-05-10,5.0,57.0,299.0,,Shahdara,
2011-05-13,5.0,62.0,278.0,,Shahdara,
2011-05-19,4.0,59.0,221.0,,Shahdara,
2011-05-24,5.0,56.0,210.0,,Shahdara,
2011-05-27,4.0,40.0,157.0,,Shahdara,
2011-06-02,6.0,70.0,252.0,,Shahdara,
2011-06-07,5.0,61.0,213.0,,Shahdara,
2011-06-10,4.0,46.0,141.0,,Shahdara,
2011-06-15,5.0,61.0,110.0,,Shahdara,
2011-06-20,5.0,54.0,171.0,,Shahdara,
2011-06-23,4.0,57.0,177.0,,Shahdara,
2011-06-28,5.0,58.0,107.0,,Shahdara,
2011-07-04,5.0,61.0,223.0,,Shahdara,
2011-07-07,5.0,57.0,132.0,,Shahdara,
2011-07-12,5.0,57.0,217.0,,Shahdara,
2011-07-15,4.0,45.0,78.0,,Shahdara,
2011-07-20,4.0,60.0,133.0,,Shahdara,
2011-07-25,5.0,58.0,136.0,,Shahdara,
2011-07-28,4.0,37.0,114.0,,Shahdara,
2011-08-02,4.0,45.0,97.0,,Shahdara,
2011-08-05,4.0,49.0,129.0,,Shahdara,
2011-08-10,4.0,35.0,140.0,,Shahdara,
2011-08-16,4.0,42.0,91.0,,Shahdara,
2011-08-19,4.0,54.0,51.0,,Shahdara,
2011-08-25,4.0,42.0,178.0,,Shahdara,
2011-09-01,5.0,51.0,155.0,,Shahdara,
2011-09-06,4.0,36.0,135.0,,Shahdara,
2011-09-14,4.0,48.0,89.0,,Shahdara,
2011-09-19,4.0,44.0,109.0,,Shahdara,
2011-09-22,4.0,49.0,97.0,,Shahdara,
2011-09-27,4.0,52.0,87.0,,Shahdara,
2011-10-03,5.0,61.0,158.0,,Shahdara,
2011-10-07,4.0,58.0,227.0,,Shahdara,
2011-10-12,5.0,53.0,,,Shahdara,
2011-10-17,5.0,58.0,349.0,,Shahdara,
2011-10-20,6.0,59.0,486.0,,Shahdara,
2011-10-28,6.0,67.0,193.0,,Shahdara,
2011-11-03,5.0,50.0,351.0,,Shahdara,
2011-11-09,5.0,43.0,386.0,,Shahdara,
2011-11-15,5.0,46.0,305.0,,Shahdara,
2011-11-18,5.0,53.0,356.0,,Shahdara,
2011-11-23,6.0,47.0,312.0,,Shahdara,
2011-11-28,5.0,52.0,411.0,,Shahdara,
2011-12-02,6.0,65.0,371.0,,Shahdara,
2011-12-08,5.0,57.0,247.0,,Shahdara,
2011-12-13,6.0,58.0,234.0,,Shahdara,
2011-12-16,5.0,52.0,462.0,,Shahdara,
2011-12-21,5.0,55.0,417.0,,Shahdara,
2011-12-26,7.0,65.0,356.0,,Shahdara,
2011-12-29,4.0,55.0,373.0,,Shahdara,
2014-01-03,4.0,69.0,470.0,,Shahdara,
2014-01-08,4.0,65.0,478.0,,Shahdara,
2014-01-13,4.0,66.0,291.0,,Shahdara,
2014-01-17,5.0,71.0,414.0,,Shahdara,
2014-01-22,4.0,63.0,190.0,,Shahdara,
2014-01-27,4.0,62.0,294.0,,Shahdara,
2014-01-30,5.0,52.0,438.0,,Shahdara,
2014-02-05,4.0,58.0,243.0,,Shahdara,
2014-02-10,4.0,62.0,271.0,,Shahdara,
2014-02-13,4.0,60.0,227.0,,Shahdara,
2014-02-18,4.0,60.0,391.0,,Shahdara,
2014-02-26,4.0,66.0,246.0,,Shahdara,
2014-03-04,4.0,61.0,165.0,,Shahdara,
2014-03-07,4.0,60.0,175.0,,Shahdara,
2014-03-12,4.0,53.0,115.0,,Shahdara,
2014-03-18,4.0,65.0,177.0,,Shahdara,
2014-03-21,4.0,63.0,201.0,,Shahdara,
2014-03-26,4.0,62.0,259.0,,Shahdara,
2014-04-01,4.0,63.0,312.0,,Shahdara,
2014-04-04,4.0,64.0,166.0,,Shahdara,
2014-04-11,4.0,64.0,371.0,,Shahdara,
2014-04-17,4.0,61.0,234.0,,Shahdara,
2014-04-23,4.0,59.0,242.0,,Shahdara,
2014-04-28,4.0,63.0,435.0,,Shahdara,
2014-05-02,4.0,61.0,475.0,,Shahdara,
2014-05-07,4.0,60.0,238.0,,Shahdara,
2014-05-12,4.0,51.0,240.0,,Shahdara,
2014-05-16,4.0,62.0,251.0,,Shahdara,
2014-05-21,4.0,58.0,333.0,,Shahdara,
2014-05-26,4.0,61.0,267.0,,Shahdara,
2014-05-29,4.0,61.0,380.0,,Shahdara,
2014-06-04,4.0,60.0,153.0,,Shahdara,
2014-06-09,4.0,56.0,207.0,,Shahdara,
2014-06-12,4.0,58.0,417.0,,Shahdara,
2014-06-17,4.0,55.0,236.0,,Shahdara,
2014-06-20,4.0,59.0,314.0,,Shahdara,
2014-06-25,4.0,55.0,236.0,,Shahdara,
2014-07-01,4.0,58.0,178.0,,Shahdara,
2014-07-04,4.0,62.0,352.0,,Shahdara,
2014-07-09,4.0,51.0,419.0,,Shahdara,
2014-07-14,4.0,58.0,216.0,,Shahdara,
2014-07-17,4.0,58.0,115.0,,Shahdara,
2014-07-22,4.0,48.0,253.0,,Shahdara,
2014-07-25,4.0,53.0,165.0,,Shahdara,
2014-08-01,4.0,58.0,130.0,,Shahdara,
2014-08-06,4.0,55.0,218.0,,Shahdara,
2014-08-11,4.0,46.0,135.0,,Shahdara,
2014-08-14,4.0,54.0,137.0,,Shahdara,
2014-08-21,4.0,56.0,290.0,,Shahdara,
2014-08-26,4.0,53.0,92.0,,Shahdara,
2014-09-01,4.0,55.0,194.0,,Shahdara,
2014-09-04,4.0,48.0,190.0,,Shahdara,
2014-09-09,4.0,45.0,138.0,,Shahdara,
2014-09-12,4.0,46.0,101.0,,Shahdara,
2014-09-17,4.0,51.0,190.0,,Shahdara,
2014-09-22,4.0,57.0,121.0,,Shahdara,
2014-10-09,4.0,55.0,190.0,,Shahdara,
2014-10-14,4.0,49.0,260.0,,Shahdara,
2014-10-17,4.0,54.0,204.0,,Shahdara,
2014-10-24,4.0,62.0,322.0,,Shahdara,
2014-10-29,4.0,58.0,193.0,,Shahdara,
2014-11-03,4.0,55.0,310.0,,Shahdara,
2014-11-10,4.0,61.0,313.0,,Shahdara,
2014-11-13,4.0,57.0,403.0,,Shahdara,
2014-11-18,4.0,63.0,355.0,,Shahdara,
2014-11-21,4.0,57.0,335.0,,Shahdara,
2014-11-26,4.0,53.0,414.0,,Shahdara,
2014-12-02,4.0,55.0,205.0,,Shahdara,
2014-12-05,4.0,52.0,289.0,,Shahdara,
2014-12-10,4.0,48.0,546.0,,Shahdara,
2014-12-15,4.0,55.0,211.0,,Shahdara,
2014-12-18,4.0,47.0,444.0,,Shahdara,
2014-12-23,4.0,63.0,514.0,,Shahdara,
2014-12-29,4.0,51.0,432.0,,Shahdara,
2015-07-01,4.0,61.0,289.0,,Shahdara,
2015-12-01,4.0,61.0,425.0,,Shahdara,
2015-01-15,4.0,59.0,266.0,,Shahdara,
2015-01-20,4.0,65.0,272.0,,Shahdara,
2015-01-23,4.0,59.0,165.0,,Shahdara,
2015-01-29,8.0,59.0,222.0,,Shahdara,
2015-04-02,4.0,59.0,126.0,,Shahdara,
2015-09-02,4.0,54.0,276.0,,Shahdara,
2015-12-02,4.0,52.0,214.0,,Shahdara,
2015-02-17,4.0,56.0,343.0,,Shahdara,
2015-02-20,4.0,61.0,287.0,,Shahdara,
2015-02-25,4.0,54.0,263.0,,Shahdara,
2015-03-03,4.0,59.0,113.0,,Shahdara,
2015-09-03,4.0,57.0,234.0,,Shahdara,
2015-12-03,4.0,58.0,294.0,,Shahdara,
2015-03-17,4.0,60.0,238.0,,Shahdara,
2015-03-20,4.0,50.0,155.0,,Shahdara,
2015-03-25,4.0,60.0,232.0,,Shahdara,
2015-03-30,4.0,63.0,145.0,,Shahdara,
2015-08-04,4.0,59.0,166.0,,Shahdara,
2015-04-13,4.0,52.0,224.0,,Shahdara,
2015-04-16,4.0,52.0,248.0,,Shahdara,
2015-04-21,4.0,57.0,334.0,,Shahdara,
2015-04-24,4.0,53.0,355.0,,Shahdara,
2015-04-29,4.0,51.0,352.0,,Shahdara,
2015-06-05,4.0,53.0,261.0,,Shahdara,
2015-11-05,4.0,57.0,265.0,,Shahdara,
2015-05-14,4.0,53.0,240.0,,Shahdara,
2015-05-19,4.0,50.0,294.0,,Shahdara,
2015-05-22,4.0,46.0,192.0,,Shahdara,
2015-05-27,4.0,47.0,314.0,,Shahdara,
2015-02-06,4.0,49.0,543.0,,Shahdara,
2015-05-06,4.0,47.0,250.0,,Shahdara,
2015-10-06,4.0,53.0,295.0,,Shahdara,
2015-06-15,4.0,50.0,261.0,,Shahdara,
2015-06-18,4.0,48.0,254.0,,Shahdara,
2015-06-23,4.0,48.0,166.0,,Shahdara,
2015-06-26,4.0,50.0,266.0,,Shahdara,
2015-02-07,4.0,54.0,133.0,,Shahdara,
2015-07-07,4.0,43.0,138.0,,Shahdara,
